,index,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DistanceGPS,MileMarker,Bearing,DrivingDir,ValidPt,level_0,Position,inrix_spline_speed
2809,27470,1618527351.8,124.19838194584489,0.605847916501529,57.0,,,-86.6602527,36.0461368,,,0.0,0.0,0.0,0.0,63826.43278201064,-63752.13278201064,305.1647747464157,West,True,,,
2810,27471,1618527351.9,124.28195786017238,0.5728267977000614,57.0,,,-86.6602843,36.0461548,,,0.0,0.0,0.0,0.0,63829.90804763906,-63755.608047639056,305.993543632273,West,True,,,
2811,27472,1618527352.0,124.39546244568592,0.5377646814915796,56.83922617381308,,,-86.66031579999999,36.04617329999999,,,0.0,0.0,0.0,0.0,63833.4083493343,-63759.108349334296,305.82129029607773,West,True,,,
2812,27473,1618527352.1,124.44175520809168,0.501205534960388,56.339586522368414,,,-86.6603475,36.0461918,,,0.0,0.0,0.0,0.0,63836.923214646224,-63762.62321464622,305.3779236614923,West,True,,,
2813,27474,1618527352.2,124.58524036419377,0.463716672451723,56.0,,,-86.66037920000001,36.04621,,,0.0,0.0,0.0,0.0,63840.41866072615,-63766.11866072615,305.4409700538849,West,True,,,
2814,27475,1618527352.3,124.675763222923,0.4258750152703316,56.0,,,-86.660411,36.0462283,,,0.0,0.0,0.0,0.0,63843.92787669028,-63769.62787669028,305.67406391880456,West,True,,,
2815,27476,1618527352.4,124.8084054526006,0.3882430139113841,56.0,,,-86.6604427,36.0462467,,,0.0,0.0,0.0,0.0,63847.43624418884,-63773.136244188834,305.90726672727874,West,True,,,
2816,27477,1618527352.5,124.84506663613062,0.3513593190293906,56.0,,,-86.6604743,36.0462652,,,0.0,0.0,0.0,0.0,63850.94382131464,-63776.64382131464,305.650485392986,West,True,,,
2817,27478,1618527352.6,124.8411147368816,0.3157190467357303,56.0,,,-86.6605062,36.0462837,,,0.0,0.0,0.0,0.0,63854.47327956599,-63780.17327956599,305.4409953777773,West,True,,,
2818,27479,1618527352.7,124.86201622334704,0.2817674730872614,56.0,,,-86.660538,36.046302,,,0.0,0.0,0.0,0.0,63857.982493350624,-63783.68249335062,305.52629861606283,West,True,,,
2819,27480,1618527352.8,124.94905930136626,0.2498849918595388,55.84115033885506,,,-86.66056970000001,36.0463203,,,0.0,0.0,0.0,0.0,63861.48438573706,-63787.184385737055,305.5656152160092,West,True,,,
2820,27481,1618527352.9,125.07956942355445,0.2203828977752184,55.33999971323972,,,-86.6606017,36.0463388,,,0.0,0.0,0.0,0.0,63865.02115186378,-63790.72115186378,305.759906079492,West,True,,,
2821,27482,1618527353.0,125.0430358607865,0.1934934990804217,55.0,,,-86.6606333,36.0463572,,,0.0,0.0,0.0,0.0,63868.52221657441,-63794.22221657441,305.6505171238615,West,True,,,
2822,27483,1618527353.1,124.99506270111245,0.1693683046005298,55.0,,,-86.6606652,36.046375700000006,,,0.0,0.0,0.0,0.0,63872.05167210282,-63797.751672102815,305.7357648459592,West,True,,,
2823,27484,1618527353.2,125.08971051025551,0.1480738650297344,54.840845561708896,,,-86.660697,36.0463942,,,0.0,0.0,0.0,0.0,63875.57382536377,-63801.273825363765,305.44103336516366,West,True,,,
2824,27485,1618527353.3,125.07771020856202,0.1295936635520271,54.33980867828422,,,-86.6607288,36.0464125,,,0.0,0.0,0.0,0.0,63879.083035879084,-63804.78303587908,305.3560979923233,West,True,,,
2825,27486,1618527353.4,125.12872216700264,0.1138302322794853,54.0,,,-86.66076070000001,36.0464308,,,0.0,0.0,0.0,0.0,63882.599574442,-63808.299574442,305.7357838787726,West,True,,,
2826,27487,1618527353.5,125.0975412302054,0.1006127355156909,54.0,,,-86.6607925,36.0464493,,,0.0,0.0,0.0,0.0,63886.12172607768,-63811.82172607767,305.5886925358159,West,True,,,
2827,27488,1618527353.6,125.1567866302865,0.0897057962818765,54.0,,,-86.6608243,36.0464677,,,0.0,0.0,0.0,0.0,63889.63739443708,-63815.33739443708,305.650555195867,West,True,,,
2828,27489,1618527353.7,125.17915943671797,0.0808245526856262,54.0,,,-86.6608562,36.0464862,,,0.0,0.0,0.0,0.0,63893.16684669397,-63818.86684669396,305.4410650014228,West,True,,,
2829,27490,1618527353.8,125.26566575713736,0.0736494004812923,53.84067381792351,,,-86.660888,36.0465045,,,0.0,0.0,0.0,0.0,63896.6760544873,-63822.3760544873,305.5656786380378,West,True,,,
2830,27491,1618527353.9,125.12,0.0678478876823143,53.33992944252431,,,-86.66091999999999,36.046523,,,0.0,0.0,0.0,0.0,63900.21281513838,-63825.91281513838,306.0283878993234,West,True,,,
2831,27492,1618527354.0,125.14372422544147,0.0630913479097718,53.0,,,-86.66095179999999,36.0465417,,,0.0,0.0,0.0,0.0,63903.74799879216,-63829.44799879215,305.6505807010275,West,True,,,
2832,27493,1618527354.1,125.22992528915864,0.0590786403693207,53.0,,,-86.6609837,36.0465602,,,0.0,0.0,0.0,0.0,63907.27744885997,-63832.977448859965,305.73582850858503,West,True,,,
2833,27494,1618527354.2,125.268369473012,0.0555471061899738,52.84083038789143,,,-86.6610155,36.0465787,,,0.0,0.0,0.0,0.0,63910.79959668222,-63836.49959668222,305.88239124681365,West,True,,,
2834,27495,1618527354.3,125.32468526453226,0.0522901760029721,52.34032801204747,,,-86.66104729999999,36.0465973,,,0.0,0.0,0.0,0.0,63914.32824982794,-63840.028249827934,305.65059985620525,West,True,,,
2835,27496,1618527354.4,125.40781108452876,0.049155184737662,52.0,,,-86.6610792,36.0466158,,,0.0,0.0,0.0,0.0,63917.8576982494,-63843.5576982494,305.7358476969929,West,True,,,
2836,27497,1618527354.5,125.43289860092057,0.0460491680266458,52.0,,,-86.661111,36.0466343,,,0.0,0.0,0.0,0.0,63921.37984443313,-63847.07984443313,305.58875627132875,West,True,,,
2837,27498,1618527354.6,125.3831762776715,0.0429219958161136,52.0,,,-86.6611428,36.0466527,,,0.0,0.0,0.0,0.0,63924.895507328,-63850.595507328,305.3561805040405,West,True,,,
2838,27499,1618527354.7,125.32750462900844,0.0397621506224603,52.0,,,-86.6611747,36.046671,,,0.0,0.0,0.0,0.0,63928.41203875431,-63854.11203875431,305.565735948835,West,True,,,
2839,27500,1618527354.8,125.25821472923644,0.0365722087209152,51.84062206960154,,,-86.66120670000001,36.0466895,,,0.0,0.0,0.0,0.0,63931.94879445646,-63857.64879445646,305.27160489786365,West,True,,,
2840,27501,1618527354.9,125.3386615223899,0.0333635673905354,51.34086096968412,,,-86.6612387,36.0467078,,,0.0,0.0,0.0,0.0,63935.47266103855,-63861.17266103855,305.5887815810759,West,True,,,
2841,27502,1618527355.0,125.33058289722246,0.0301357222208916,51.0,,,-86.6612705,36.0467262,,,0.0,0.0,0.0,0.0,63938.98832176381,-63864.68832176381,305.565754967181,West,True,,,
2842,27503,1618527355.1,125.39998103327795,0.026879470416309,51.0,,,-86.6613025,36.046744700000005,,,0.0,0.0,0.0,0.0,63942.52507582551,-63868.2250758255,305.7358921732164,West,True,,,
2843,27504,1618527355.2,125.31454422957864,0.0235675454038607,50.83962943680956,,,-86.6613343,36.0467632,,,0.0,0.0,0.0,0.0,63946.047218208005,-63871.747218208,305.56576767836566,West,True,,,
2844,27505,1618527355.3,125.42811637154163,0.020168849999849,50.34108786968956,,,-86.6613663,36.0467817,,,0.0,0.0,0.0,0.0,63949.58397116935,-63875.28397116935,305.6506634413216,West,True,,,
2845,27506,1618527355.4,125.50875998121184,0.016648699086178,50.0,,,-86.66139820000001,36.04680020000001,,,0.0,0.0,0.0,0.0,63953.11341413303,-63878.81341413303,305.8824677751608,West,True,,,
2846,27507,1618527355.5,125.46459769267628,0.0129879173872537,50.0,,,-86.66143000000001,36.0468188,,,0.0,0.0,0.0,0.0,63956.64206076149,-63882.34206076149,305.56578685461835,West,True,,,
2847,27508,1618527355.6,125.46003660523088,0.0091837976449755,49.84011049855328,,,-86.661462,36.04683729999999,,,0.0,0.0,0.0,0.0,63960.17881206898,-63885.87881206898,305.73592413585754,West,True,,,
2848,27509,1618527355.7,125.42126111373246,0.0052646616972907,49.340686805663054,,,-86.6614938,36.0468558,,,0.0,0.0,0.0,0.0,63963.70095172376,-63889.40095172376,305.5657995844933,West,True,,,
2849,27510,1618527355.8,125.43670055512824,0.0012830843465528,49.0,,,-86.66152579999999,36.0468743,,,0.0,0.0,0.0,0.0,63967.23770193136,-63892.93770193136,305.5658059688083,West,True,,,
2850,27511,1618527355.9,125.43699686280232,-0.0026790818696687,49.0,,,-86.6615578,36.0468928,,,0.0,0.0,0.0,0.0,63970.77445159051,-63896.4744515905,305.6507017129612,West,True,,,
2851,27512,1618527356.0,125.5131789125643,-0.0065269256141003,48.84061908153087,,,-86.6615897,36.0469113,,,0.0,0.0,0.0,0.0,63974.303891263386,-63900.00389126338,305.5658186940516,West,True,,,
2852,27513,1618527356.1,125.48874312186994,-0.0101542779705476,48.34196074981245,,,-86.66162170000001,36.0469298,,,0.0,0.0,0.0,0.0,63977.84063982368,-63903.54063982368,305.7359560391505,West,True,,,
2853,27514,1618527356.2,125.4680758529404,-0.0134641682703023,48.0,,,-86.6616535,36.0469483,,,0.0,0.0,0.0,0.0,63981.36277674976,-63907.06277674976,305.56583143620844,West,True,,,
2854,27515,1618527356.3,125.58313782095766,-0.0163700990368064,48.0,,,-86.6616855,36.04696679999999,,,0.0,0.0,0.0,0.0,63984.89952420866,-63910.59952420866,305.8215643620258,West,True,,,
2855,27516,1618527356.4,125.47175703291448,-0.0188136917264583,47.84090076348633,,,-86.6617172,36.0469853,,,0.0,0.0,0.0,0.0,63988.41436622734,-63914.11436622734,305.56584416149013,West,True,,,
2856,27517,1618527356.5,125.47805996472664,-0.0207594965798481,47.340308187337605,,,-86.6617492,36.04700379999999,,,0.0,0.0,0.0,0.0,63991.951112585884,-63917.65111258588,306.0285543599502,West,True,,,
2857,27518,1618527356.6,125.46141564842968,-0.0222064447249638,47.0,,,-86.661781,36.0470225,,,0.0,0.0,0.0,0.0,63995.48628211927,-63921.18628211926,305.4412493998283,West,True,,,
2858,27519,1618527356.7,125.47333721309184,-0.0231756677459873,47.0,,,-86.6618128,36.0470408,,,0.0,0.0,0.0,0.0,63998.99547404514,-63924.69547404514,305.65075275204424,West,True,,,
2859,27520,1618527356.8,125.46866373278338,-0.0237178085912959,46.84217773186766,,,-86.6618447,36.0470593,,,0.0,0.0,0.0,0.0,64002.5249093373,-63928.224909337296,305.7360007105711,West,True,,,
2860,27521,1618527356.9,125.42273086383628,-0.0238981474019244,46.3412958197245,,,-86.6618765,36.0470778,,,0.0,0.0,0.0,0.0,64006.047042446975,-63931.74704244697,305.7360071093113,West,True,,,
2861,27522,1618527357.0,125.40388898709564,-0.0238046464010562,46.0,,,-86.6619083,36.0470963,,,0.0,0.0,0.0,0.0,64009.56917501072,-63935.26917501072,305.5658824178448,West,True,,,
2862,27523,1618527357.1,125.44329347724948,-0.0235354309900288,46.0,,,-86.6619403,36.0471148,,,0.0,0.0,0.0,0.0,64013.10591807048,-63938.80591807048,305.65077822831734,West,True,,,
2863,27524,1618527357.2,125.40097377321166,-0.0232106879889904,45.84375860261256,,,-86.66197220000001,36.0471333,,,0.0,0.0,0.0,0.0,64016.63535117261,-63942.33535117261,305.73602624808257,West,True,,,
2864,27525,1618527357.3,125.44460288657493,-0.0229639546529122,45.3417490323183,,,-86.66200400000001,36.0471518,,,0.0,0.0,0.0,0.0,64020.15748210135,-63945.85748210135,305.73603262349246,West,True,,,
2865,27526,1618527357.4,125.48,-0.0229560633543668,45.0,,,-86.6620358,36.0471703,,,0.0,0.0,0.0,0.0,64023.67961248324,-63949.37961248324,305.6507973789565,West,True,,,
2866,27527,1618527357.5,125.53612773667254,-0.0233665555355722,45.0,,,-86.66206770000001,36.0471888,,,0.0,0.0,0.0,0.0,64027.20904394288,-63952.90904394288,305.5889472572378,West,True,,,
2867,27528,1618527357.6,125.4539367051947,-0.0244035348975578,44.839596511205045,,,-86.6620995,36.0472072,,,0.0,0.0,0.0,0.0,64030.7246904619,-63956.4246904619,306.2601240739605,West,True,,,
2868,27529,1618527357.7,125.23021365935766,-0.026288989888998,44.33949098886948,,,-86.6621312,36.047226,,,0.0,0.0,0.0,0.0,64034.2591524336,-63959.95915243359,306.0286312952176,West,True,,,
2869,27530,1618527357.8,125.29768561719324,-0.0292584765285074,44.0,,,-86.662163,36.04724470000001,,,0.0,0.0,0.0,0.0,64037.79431544103,-63963.49431544103,305.4413257910845,West,True,,,
2870,27531,1618527357.9,125.32512441193268,-0.0335369680050577,44.0,,,-86.6621948,36.047263,,,0.0,0.0,0.0,0.0,64041.30350079115,-63967.00350079115,305.2718016743943,West,True,,,
2871,27532,1618527358.0,125.3649962504344,-0.039327797861587,43.84268502334834,,,-86.6622268,36.0472813,,,0.0,0.0,0.0,0.0,64044.82735026352,-63970.52735026352,306.11453326123603,West,True,,,
2872,27533,1618527358.1,125.29,-0.0467828489788008,43.34125160497428,,,-86.6622585,36.0473,,,0.0,0.0,0.0,0.0,64048.35524481585,-63974.05524481585,305.73608377560555,West,True,,,
2873,27534,1618527358.2,125.3615129751082,-0.0559879890083862,43.0,,,-86.6622903,36.0473185,,,0.0,0.0,0.0,0.0,64051.87737083053,-63977.57737083053,306.114546146168,West,True,,,
2874,27535,1618527358.3,125.39973555777348,-0.0669380874501395,43.0,,,-86.662322,36.0473372,,,0.0,0.0,0.0,0.0,64055.405264295965,-63981.10526429596,305.8826533867053,West,True,,,
2875,27536,1618527358.4,125.39488734723882,-0.0795305042388942,42.84183295409871,,,-86.66235379999999,36.0473558,,,0.0,0.0,0.0,0.0,64058.93389512316,-63984.63389512315,305.8216986865089,West,True,,,
2876,27537,1618527358.5,125.47190206462942,-0.0935560828447406,42.34216056515886,,,-86.6623855,36.0473743,,,0.0,0.0,0.0,0.0,64062.44872572366,-63988.14872572366,305.82170506991474,West,True,,,
2877,27538,1618527358.6,125.35270924926648,-0.1087091003683639,42.0,,,-86.66241720000001,36.0473928,,,0.0,0.0,0.0,0.0,64065.963555780654,-63991.66355578065,305.7361158032196,West,True,,,
2878,27539,1618527358.7,125.30927002132668,-0.124598489872478,42.0,,,-86.662449,36.04741129999999,,,0.0,0.0,0.0,0.0,64069.48567905823,-63995.185679058224,306.11457830968664,West,True,,,
2879,27540,1618527358.8,125.21767388014804,-0.1407734812021809,41.840570455005775,,,-86.6624807,36.04743,,,0.0,0.0,0.0,0.0,64073.013569810144,-63998.71356981014,305.4413894926672,West,True,,,
2880,27541,1618527358.9,125.26,-0.1567491410470197,41.3408492488056,,,-86.6625125,36.04744829999999,,,0.0,0.0,0.0,0.0,64076.52274967879,-64002.22274967879,305.73613496558613,West,True,,,
2881,27542,1618527359.0,125.12,-0.1720380247887394,41.0,,,-86.6625443,36.0474668,,,0.0,0.0,0.0,0.0,64080.04487132122,-64005.74487132122,305.8217370197677,West,True,,,
2882,27543,1618527359.1,125.04,-0.186177699570088,41.0,,,-86.662576,36.04748529999999,,,0.0,0.0,0.0,0.0,64083.55969866249,-64009.259698662485,305.5890493785689,West,True,,,
2883,27544,1618527359.2,124.98,-0.1987562821210253,40.84054618171687,,,-86.6626078,36.0475037,,,0.0,0.0,0.0,0.0,64087.07533642651,-64012.77533642651,305.6509123006633,West,True,,,
2884,27545,1618527359.3,124.96204750219918,-0.2094310132327394,40.34114568139955,,,-86.6626397,36.0475222,,,0.0,0.0,0.0,0.0,64090.60475801553,-64016.304758015525,305.61237316271536,West,True,,,
2885,27546,1618527359.4,124.89126657371972,-0.2179406487517455,40.0,,,-86.6626713,36.0475405,,,0.0,0.0,0.0,0.0,64094.09930153868,-64019.79930153868,305.52672488463577,West,True,,,
2886,27547,1618527359.5,124.8867658929452,-0.2241113626102099,40.0,,,-86.66270300000001,36.0475588,,,0.0,0.0,0.0,0.0,64097.60115743559,-64023.301157435584,305.5890747108913,West,True,,,
2887,27548,1618527359.6,124.68132142857144,-0.2278569557458716,40.0,,,-86.6627348,36.047577200000006,,,0.0,0.0,0.0,0.0,64101.1167930279,-64026.81679302789,305.8217751506407,West,True,,,
2888,27549,1618527359.7,124.6748379210431,-0.2291753368193152,40.0,,,-86.6627665,36.0475957,,,0.0,0.0,0.0,0.0,64104.63161712891,-64030.3316171289,305.6984121436984,West,True,,,
2889,27550,1618527359.8,124.56,-0.2281422902293775,39.8408185025368,,,-86.662798,36.047614,,,0.0,0.0,0.0,0.0,64108.11885343545,-64033.81885343545,305.6984184363606,West,True,,,
2890,27551,1618527359.9,124.53,-0.2249037193021315,39.34057758408888,,,-86.6628295,36.0476323,,,0.0,0.0,0.0,0.0,64111.60608920795,-64037.306089207945,306.1146548937659,West,True,,,
2891,27552,1618527360.0,124.39217655448331,-0.2196677245937512,39.0,,,-86.66286120000001,36.047651,,,0.0,0.0,0.0,0.0,64115.13397349658,-64040.83397349658,305.87154321313983,West,True,,,
2892,27553,1618527360.1,124.4,-0.2126948438179748,39.0,,,-86.6628925,36.0476693,,,0.0,0.0,0.0,0.0,64118.60662180693,-64044.30662180693,305.82180696571265,West,True,,,
2893,27554,1618527360.2,124.31626903529278,-0.2042890503730223,39.0,,,-86.6629242,36.0476878,,,0.0,0.0,0.0,0.0,64122.12144320441,-64047.8214432044,306.167772815991,West,True,,,
2894,27555,1618527360.3,124.23279630327848,-0.1947846696270735,39.0,,,-86.66295550000001,36.0477063,,,0.0,0.0,0.0,0.0,64125.607168409646,-64051.30716840964,305.846540916439,West,True,,,
2895,27556,1618527360.4,124.16831357524268,-0.1845344967784291,38.84335484334407,,,-86.662987,36.0477247,,,0.0,0.0,0.0,0.0,64129.100901590165,-64054.80090159016,305.9940869166236,West,True,,,
2896,27557,1618527360.5,124.13353705613405,-0.173892100302642,38.34120583763334,,,-86.6630185,36.047743200000006,,,0.0,0.0,0.0,0.0,64132.60115759443,-64058.301157594426,306.16779202764104,West,True,,,
2897,27558,1618527360.6,124.07483593354088,-0.1631971857088543,38.0,,,-86.6630498,36.0477617,,,0.0,0.0,0.0,0.0,64136.08688119948,-64061.78688119948,305.78484400939504,West,True,,,
2898,27559,1618527360.7,124.00133427593391,-0.1527559072602466,38.0,,,-86.66308120000001,36.04778,,,0.0,0.0,0.0,0.0,64139.56681551052,-64065.26681551051,305.99410604985684,West,True,,,
2899,27560,1618527360.8,124.02379402523096,-0.1428279563710118,38.0,,,-86.6631127,36.0477985,,,0.0,0.0,0.0,0.0,64143.06706990373,-64068.767069903726,305.6984820740586,West,True,,,
2900,27561,1618527360.9,123.98635315194268,-0.1336115132365578,38.0,,,-86.6631442,36.04781679999999,,,0.0,0.0,0.0,0.0,64146.55430028615,-64072.25430028615,306.342969023364,West,True,,,
2901,27562,1618527361.0,123.9649614692446,-0.1252387426108774,38.0,,,-86.6631753,36.0478353,,,0.0,0.0,0.0,0.0,64150.025522232594,-64075.72552223259,305.8465854941296,West,True,,,
2902,27563,1618527361.1,123.92970386568324,-0.1177717799760052,38.0,,,-86.6632068,36.047853700000005,,,0.0,0.0,0.0,0.0,64153.51925165145,-64079.21925165145,305.7848757749786,West,True,,,
2903,27564,1618527361.2,123.92953930244664,-0.1112104095348062,37.84010683210872,,,-86.6632382,36.047872,,,0.0,0.0,0.0,0.0,64156.99918328469,-64082.69918328469,305.87161956172434,West,True,,,
2904,27565,1618527361.3,123.86055663489736,-0.1055001497676033,37.34045706225996,,,-86.6632695,36.0478903,,,0.0,0.0,0.0,0.0,64160.47182519463,-64086.17182519462,305.84660450558664,West,True,,,
2905,27566,1618527361.4,123.79186814941438,-0.1005493796774343,37.0,,,-86.663301,36.04790870000001,,,0.0,0.0,0.0,0.0,64163.96555301117,-64089.66555301117,305.87163225288134,West,True,,,
2906,27567,1618527361.5,123.76409389057152,-0.0962437981580036,37.0,,,-86.6633323,36.047927,,,0.0,0.0,0.0,0.0,64167.43819385655,-64093.13819385655,306.0808256635178,West,True,,,
2907,27568,1618527361.6,123.6945687959416,-0.0924649801410044,37.0,,,-86.6633637,36.0479455,,,0.0,0.0,0.0,0.0,64170.93117405312,-64096.63117405312,305.54988988294207,West,True,,,
2908,27569,1618527361.7,123.70739147650885,-0.0891022909593559,37.0,,,-86.66339520000001,36.0479637,,,0.0,0.0,0.0,0.0,64174.4119234068,-64100.1119234068,306.04622227782835,West,True,,,
2909,27570,1618527361.8,123.70684252860956,-0.0860647820493219,37.0,,,-86.6634263,36.047982,,,0.0,0.0,0.0,0.0,64177.87000832468,-64103.57000832468,305.6985453610899,West,True,,,
2910,27571,1618527361.9,123.6705212985619,-0.0832842354804912,37.0,,,-86.6634578,36.0480003,,,0.0,0.0,0.0,0.0,64181.35723334669,-64107.057233346684,305.63613213084733,West,True,,,
2911,27572,1618527362.0,123.73842422719277,-0.0807172776749275,37.0,,,-86.6634892,36.0480185,,,0.0,0.0,0.0,0.0,64184.83067037157,-64110.53067037157,305.87167021790816,West,True,,,
2912,27573,1618527362.1,123.60967776466391,-0.0783393001301617,37.0,,,-86.66352049999999,36.0480368,,,0.0,0.0,0.0,0.0,64188.30330803695,-64114.00330803695,306.0200635337103,West,True,,,
2913,27574,1618527362.2,123.60867645033017,-0.0761397882870829,36.842192585943685,,,-86.6635518,36.0480552,,,0.0,0.0,0.0,0.0,64191.78247254802,-64117.48247254802,305.4868006491578,West,True,,,
2914,27575,1618527362.3,123.54304140982212,-0.0741118788082259,36.34155220837755,,,-86.6635832,36.04807329999999,,,0.0,0.0,0.0,0.0,64195.24944113926,-64120.94944113926,305.54993391328355,West,True,,,
2915,27576,1618527362.4,123.53282873607932,-0.0722470249720496,36.0,,,-86.6636147,36.0480915,,,0.0,0.0,0.0,0.0,64198.73018675178,-64124.43018675178,305.87169542104886,West,True,,,
2916,27577,1618527362.5,123.52832311717778,-0.0705259167845832,36.0,,,-86.663646,36.0481098,,,0.0,0.0,0.0,0.0,64202.20282230368,-64127.90282230367,306.0200888300904,West,True,,,
2917,27578,1618527362.6,123.47309169257116,-0.0689174512102057,36.0,,,-86.66367729999999,36.0481282,,,0.0,0.0,0.0,0.0,64205.68198470316,-64131.38198470316,305.3369181740647,West,True,,,
2918,27579,1618527362.7,123.51509612965154,-0.0673740693336724,36.0,,,-86.6637087,36.048146200000005,,,0.0,0.0,0.0,0.0,64209.14250797044,-64134.84250797044,305.5732653933836,West,True,,,
2919,27580,1618527362.8,123.421806131355,-0.065836415463247,36.0,,,-86.66374,36.0481643,,,0.0,0.0,0.0,0.0,64212.60215744715,-64138.30215744715,306.02010769226183,West,True,,,
2920,27581,1618527362.9,123.39132770894716,-0.0642325215613344,36.0,,,-86.6637713,36.048182700000005,,,0.0,0.0,0.0,0.0,64216.08131827095,-64141.78131827094,305.48684451329075,West,True,,,
2921,27582,1618527363.0,123.37485800230832,-0.0624863926195229,36.0,,,-86.6638027,36.0482008,,,0.0,0.0,0.0,0.0,64219.5482831393,-64145.2482831393,305.7227882288403,West,True,,,
2922,27583,1618527363.1,123.31,-0.060518399720069,36.0,,,-86.663834,36.048219,,,0.0,0.0,0.0,0.0,64223.01441152056,-64148.71441152056,305.8097468965236,West,True,,,
2923,27584,1618527363.2,123.30523974007272,-0.0582550021892981,36.0,,,-86.6638652,36.0482372,,,0.0,0.0,0.0,0.0,64226.47324452636,-64152.17324452636,305.42323259361257,West,True,,,
2924,27585,1618527363.3,123.30776816656208,-0.0556279426739753,36.0,,,-86.66389649999999,36.0482552,,,0.0,0.0,0.0,0.0,64229.92643450544,-64155.62643450544,305.8717520092934,West,True,,,
2925,27586,1618527363.4,123.33109197058576,-0.0525831958431464,36.0,,,-86.6639278,36.0482735,,,0.0,0.0,0.0,0.0,64233.39906531558,-64159.099065315575,305.6362262772736,West,True,,,
2926,27587,1618527363.5,123.17696180365547,-0.0490781407494463,36.0,,,-86.66395920000001,36.0482917,,,0.0,0.0,0.0,0.0,64236.87249437915,-64162.57249437915,305.74728286331685,West,True,,,
2927,27588,1618527363.6,123.1946962065668,-0.0450892265997821,35.8426606617752,,,-86.6639903,36.0483098,,,0.0,0.0,0.0,0.0,64240.317530515866,-64166.01753051586,305.63623881172646,West,True,,,
2928,27589,1618527363.7,123.14705297768585,-0.0406076631644476,35.34372293754342,,,-86.6640217,36.048328000000005,,,0.0,0.0,0.0,0.0,64243.79095852194,-64169.490958521936,305.72283208754345,West,True,,,
2929,27590,1618527363.8,123.18312945671772,-0.0356458842320398,35.0,,,-86.66405300000001,36.048346200000005,,,0.0,0.0,0.0,0.0,64247.25708321237,-64172.957083212365,305.8348394236604,West,True,,,
2930,27591,1618527363.9,123.07871246633496,-0.0302324350628046,35.0,,,-86.664084,36.0483643,,,0.0,0.0,0.0,0.0,64250.694825217055,-64176.39482521705,305.7228446221186,West,True,,,
2931,27592,1618527364.0,123.12923847459012,-0.0244167465434922,35.0,,,-86.66411529999999,36.0483825,,,0.0,0.0,0.0,0.0,64254.160948853,-64179.860948853,305.3370054885981,West,True,,,
2932,27593,1618527364.1,123.18357775867965,-0.018263008770641,35.0,,,-86.6641467,36.0484005,,,0.0,0.0,0.0,0.0,64257.62146468065,-64183.321464680645,305.7228571143726,West,True,,,
2933,27594,1618527364.2,123.1355732044199,-0.0118518884600757,35.0,,,-86.664178,36.048418700000006,,,0.0,0.0,0.0,0.0,64261.087587267546,-64186.78758726754,305.6601589142846,West,True,,,
2934,27595,1618527364.3,123.10528962369663,-0.0052724705898039,35.0,,,-86.6642092,36.0484368,,,0.0,0.0,0.0,0.0,64264.53992030344,-64190.23992030344,305.4233012232374,West,True,,,
2935,27596,1618527364.4,123.12854208366,0.0013802992757367,35.0,,,-86.6642405,36.0484548,,,0.0,0.0,0.0,0.0,64267.99310446982,-64193.69310446981,305.7228758495355,West,True,,,
2936,27597,1618527364.5,123.176504377378,0.0080158734534096,35.0,,,-86.6642718,36.048473,,,0.0,0.0,0.0,0.0,64271.4592254794,-64197.159225479394,305.78508957987384,West,True,,,
2937,27598,1618527364.6,123.11338135370268,0.0145543954967682,35.0,,,-86.6643032,36.0484913,,,0.0,0.0,0.0,0.0,64274.93913909844,-64200.63913909844,305.8971607976237,West,True,,,
2938,27599,1618527364.7,123.21928691436914,0.0209374921259054,35.0,,,-86.6643343,36.0485095,,,0.0,0.0,0.0,0.0,64278.39067741951,-64204.0906774195,305.6363076194288,West,True,,,
2939,27600,1618527364.8,123.22025208317407,0.0271353872284854,35.0,,,-86.6643657,36.0485277,,,0.0,0.0,0.0,0.0,64281.86409960488,-64207.56409960488,305.57339680418573,West,True,,,
2940,27601,1618527364.9,123.24733133559246,0.0331548605487882,35.0,,,-86.664397,36.0485458,,,0.0,0.0,0.0,0.0,64285.32373798847,-64211.023737988464,305.7229072290381,West,True,,,
2941,27602,1618527365.0,123.29579994514036,0.0390431961841564,35.0,,,-86.6644283,36.048564,,,0.0,0.0,0.0,0.0,64288.789856358206,-64214.4898563582,305.7851210027168,West,True,,,
2942,27603,1618527365.1,123.33786106497492,0.0448901319025521,35.0,,,-86.66445970000001,36.0485823,,,0.0,0.0,0.0,0.0,64292.269767330006,-64217.96976733,305.5970079972905,West,True,,,
2943,27604,1618527365.2,123.4346532226617,0.0508259570687723,35.0,,,-86.6644908,36.0486003,,,0.0,0.0,0.0,0.0,64295.70831078761,-64221.40831078761,306.08105891780133,West,True,,,
2944,27605,1618527365.3,123.32318767435032,0.0570164337154743,35.0,,,-86.66452220000001,36.0486188,,,0.0,0.0,0.0,0.0,64299.2012714712,-64224.9012714712,305.423363791505,West,True,,,
2945,27606,1618527365.4,123.39029344595085,0.0636550644817315,35.0,,,-86.6645535,36.0486368,,,0.0,0.0,0.0,0.0,64302.654450334536,-64228.35445033453,305.55012788963086,West,True,,,
